dane_code,orig_has_text,alt_has_text,orig_xref_corrupt,alt_xref_corrupt,orig_image_bytes,alt_image_bytes,qr_match,qr_payload_count
01_001_29_06_013.pdf,False,False,True,True,49858,51495,True,2
01_001_29_06_004.pdf,False,False,True,True,48736,51051,True,2
01_001_29_06_002.pdf,False,False,True,True,51823,51574,True,2
01_001_29_06_003.pdf,False,False,True,True,49492,51632,True,2
01_001_29_06_015.pdf,False,False,True,True,51662,51735,True,2
01_001_29_06_014.pdf,False,False,True,True,54768,56858,True,2
01_001_29_06_011.pdf,False,False,True,True,49792,49150,True,2
01_001_29_06_005.pdf,False,False,True,True,52734,53912,True,2
01_001_29_06_016.pdf,False,False,True,True,52062,52876,True,2
01_001_29_06_017.pdf,False,False,True,True,52477,54348,True,2
01_001_99_B4_015.pdf,False,False,True,True,60122,44234,False,1
01_001_25_03_018.pdf,False,False,True,True,69903,48664,False,1
01_001_10_01_038.pdf,False,False,True,True,69521,51020,False,1
01_001_99_04_002.pdf,False,False,True,True,72640,50991,False,1
01_001_20_03_004.pdf,False,False,True,True,69972,49675,False,1
01_001_29_06_020.pdf,False,False,True,True,50518,52044,True,2
01_001_11_06_002.pdf,False,False,True,True,68983,48705,False,1
01_001_28_03_005.pdf,False,False,True,True,50410,50410,True,2
01_001_16_04_004.pdf,False,False,True,True,51772,54037,True,2
01_001_16_04_002.pdf,False,False,True,True,49759,51486,True,2
01_001_31_06_001.pdf,False,False,True,True,51355,49983,True,2
01_001_16_06_001.pdf,False,False,True,True,71014,50968,False,1
01_001_07_02_019.pdf,False,False,True,True,67318,50855,False,1
01_001_90_01_001.pdf,False,False,True,True,48908,51133,True,2
01_001_90_01_002.pdf,False,False,True,True,50248,52904,True,2
01_001_90_01_004.pdf,False,False,True,True,49157,50049,True,2
01_001_90_01_003.pdf,False,False,True,True,49641,51365,True,2
01_001_90_01_008.pdf,False,False,True,True,46987,49478,True,2
01_001_90_01_007.pdf,False,False,True,True,48242,52110,True,2
01_001_90_01_005.pdf,False,False,True,True,50326,51549,True,2
01_001_90_01_006.pdf,False,False,True,True,53770,55432,True,2
01_001_90_01_009.pdf,False,False,True,True,50745,52937,True,2
01_001_90_01_012.pdf,False,False,True,True,50119,51136,True,2
01_001_90_01_011.pdf,False,False,True,True,50685,52614,True,2
01_001_90_01_010.pdf,False,False,True,True,56950,58871,True,2
01_001_90_01_015.pdf,False,False,True,True,49543,51119,True,2
01_001_90_01_014.pdf,False,False,True,True,50693,52540,True,2
01_001_90_01_013.pdf,False,False,True,True,49899,51040,True,2
01_001_90_01_016.pdf,False,False,True,True,50574,51714,True,2
01_001_90_01_017.pdf,False,False,True,True,51927,54410,True,2
01_001_90_01_018.pdf,False,False,True,True,49154,49619,True,2
01_001_90_01_019.pdf,False,False,True,True,52472,54605,True,2
01_001_90_01_020.pdf,False,False,True,True,50656,51564,True,2
01_001_90_01_021.pdf,False,False,True,True,54888,53639,True,2
01_001_90_01_024.pdf,False,False,True,True,50874,52663,True,2
01_001_90_01_023.pdf,False,False,True,True,52858,53674,True,2
01_001_90_01_022.pdf,False,False,True,True,51579,51950,True,2
01_001_90_01_025.pdf,False,False,True,True,59349,60467,True,2
01_001_90_01_027.pdf,False,False,True,True,48981,52066,True,2
01_001_90_01_026.pdf,False,False,True,True,47896,52464,True,2
01_001_90_01_028.pdf,False,False,True,True,51323,53903,True,2
01_001_90_01_029.pdf,False,False,True,True,49248,52145,True,2
01_001_90_01_032.pdf,False,False,True,True,48736,50083,True,2
01_001_90_01_030.pdf,False,False,True,True,49342,52028,True,2
01_001_90_01_031.pdf,False,False,True,True,51903,56039,True,2
01_001_90_01_033.pdf,False,False,True,True,49797,51353,True,2
01_001_90_01_035.pdf,False,False,True,True,49628,50993,True,2
01_001_90_01_034.pdf,False,False,True,True,49328,52012,True,2
01_001_90_01_039.pdf,False,False,True,True,49923,50863,True,2
01_001_90_01_036.pdf,False,False,True,True,48895,51410,True,2
01_001_90_01_038.pdf,False,False,True,True,51517,51081,True,2
01_001_90_01_037.pdf,False,False,True,True,51535,52008,True,2
01_001_90_01_040.pdf,False,False,True,True,51729,51173,True,2
01_001_90_01_041.pdf,False,False,True,True,50063,50169,True,2
01_001_90_01_042.pdf,False,False,True,True,52955,54999,True,2
01_001_90_01_044.pdf,False,False,True,True,50590,50260,True,2
01_001_90_01_045.pdf,False,False,True,True,50908,51231,True,2
01_001_90_01_043.pdf,False,False,True,True,51942,52400,True,2
01_001_90_01_047.pdf,False,False,True,True,48392,52012,True,2
01_001_90_01_046.pdf,False,False,True,True,48886,50322,True,2
01_001_90_01_048.pdf,False,False,True,True,50928,53558,True,2
01_001_90_01_049.pdf,False,False,True,True,69499,50619,False,1
01_001_90_01_051.pdf,False,False,True,True,49807,50016,True,2
01_001_90_01_055.pdf,False,False,True,True,49196,50296,True,2
01_001_90_01_052.pdf,False,False,True,True,52705,53142,True,2
01_001_90_01_053.pdf,False,False,True,True,48826,50708,True,2
01_001_90_01_054.pdf,False,False,True,True,49376,50034,True,2
01_001_90_01_050.pdf,False,False,True,True,54450,53954,True,2
01_001_90_01_056.pdf,False,False,True,True,49801,51949,True,2
01_001_90_01_057.pdf,False,False,True,True,51517,52207,True,2
01_001_90_01_058.pdf,False,False,True,True,50726,52639,True,2
01_001_90_01_059.pdf,False,False,True,True,51026,51262,True,2
01_001_90_01_060.pdf,False,False,True,True,51220,51657,True,2
01_121_02_01_033.pdf,False,False,True,True,51101,49659,True,2
01_121_02_01_036.pdf,False,False,True,True,49830,49393,True,2
01_121_02_01_032.pdf,False,False,True,True,48288,50623,True,2
01_121_02_02_011.pdf,False,False,True,True,51399,50747,True,2
01_121_08_03_019.pdf,False,False,True,True,50756,51499,False,2
01_121_04_01_001.pdf,False,False,True,True,49801,48401,True,2
01_121_04_01_002.pdf,False,False,True,True,50078,47352,True,2
01_121_04_01_003.pdf,False,False,True,True,48375,47264,True,2
01_121_09_03_002.pdf,False,False,True,True,52876,51319,True,2
01_121_03_01_004.pdf,False,False,True,True,62827,51227,False,0
01_121_03_01_025.pdf,False,False,True,True,70416,51025,False,1
01_121_01_01_034.pdf,False,False,True,True,68951,47402,False,1
01_121_01_03_005.pdf,False,False,True,True,69833,49004,False,1
01_031_99_15_001.pdf,False,False,True,True,50955,50955,True,2
01_031_99_04_001.pdf,False,False,True,True,422743,49821,False,0
01_031_01_02_003.pdf,False,False,True,True,299083,68327,False,1
01_031_99_04_002.pdf,False,False,True,True,702747,48868,False,1
01_031_99_09_002.pdf,False,False,True,True,918363,50738,False,1
01_031_01_02_004.pdf,False,False,True,True,435946,53039,False,1
01_031_99_09_001.pdf,False,False,True,True,973598,56710,False,1
01_031_01_02_005.pdf,False,False,True,True,434405,52842,False,1
01_031_01_02_008.pdf,False,False,True,True,369048,50104,False,0
01_031_01_02_006.pdf,False,False,True,True,492577,50152,False,1
01_031_01_02_011.pdf,False,False,True,True,441571,51821,False,1
01_031_01_02_009.pdf,False,False,True,True,438910,52147,False,1
01_031_01_02_010.pdf,False,False,True,True,489054,51970,False,0
01_031_01_02_002.pdf,False,False,True,True,1024963,50239,False,1
01_031_99_07_001.pdf,False,False,True,True,1582941,49565,True,2
01_031_01_02_012.pdf,False,False,True,True,507953,50369,False,1
01_031_01_02_013.pdf,False,False,True,True,413510,50007,False,0
01_031_01_02_014.pdf,False,False,True,True,401150,51130,False,1
01_031_01_02_015.pdf,False,False,True,True,392972,52297,False,1
01_031_01_01_002.pdf,False,False,True,True,747028,50973,False,1
01_031_01_01_001.pdf,False,False,True,True,797127,53725,False,1
01_031_01_01_004.pdf,False,False,True,True,420185,48878,False,0
01_031_01_01_003.pdf,False,False,True,True,705348,50665,False,1
01_031_01_01_005.pdf,False,False,True,True,815282,50730,False,1
01_031_01_01_006.pdf,False,False,True,True,711086,50617,False,1
01_031_01_01_007.pdf,False,False,True,True,646574,49411,False,1
01_031_01_01_008.pdf,False,False,True,True,785332,48842,False,1
01_031_01_01_012.pdf,False,False,True,True,468777,51192,False,0
01_031_01_01_010.pdf,False,False,True,True,762805,50739,False,1
01_208_99_04_001.pdf,False,False,True,True,48897,49234,True,2
01_031_01_01_013.pdf,False,False,True,True,490184,50644,False,0
01_031_01_01_011.pdf,False,False,True,True,822351,51812,False,1
01_208_99_01_001.pdf,False,False,True,True,48885,48921,True,2
01_031_01_01_009.pdf,False,False,True,True,1196347,50009,False,1
01_208_99_01_002.pdf,False,False,True,True,49733,49618,True,2
01_208_99_01_003.pdf,False,False,True,True,57030,49859,True,2
01_208_99_01_004.pdf,False,False,True,True,57489,50326,True,2
01_208_99_01_005.pdf,False,False,True,True,55682,48546,True,2
01_208_99_01_006.pdf,False,False,True,True,57043,48813,True,2
01_208_99_01_007.pdf,False,False,True,True,55659,52002,True,2
01_031_01_01_014.pdf,False,False,True,True,1262459,51004,False,1
01_208_99_01_008.pdf,False,False,True,True,58899,51020,True,2
01_208_99_01_009.pdf,False,False,True,True,59498,51147,True,2
01_208_99_01_010.pdf,False,False,True,True,58680,49415,True,2
01_208_99_01_011.pdf,False,False,True,True,56051,47868,True,2
01_208_99_05_001.pdf,False,False,True,True,51128,50687,True,2
01_208_99_05_002.pdf,False,False,True,True,52485,55605,True,2
01_208_99_05_003.pdf,False,False,True,True,50468,52603,True,2
01_208_99_05_004.pdf,False,False,True,True,49156,50986,True,2
01_208_99_05_005.pdf,False,False,True,True,55493,57910,True,2
01_208_99_03_001.pdf,False,False,True,True,57711,48496,True,2
01_208_99_03_002.pdf,False,False,True,True,57424,49451,True,2
01_208_99_03_003.pdf,False,False,True,True,56896,45629,True,2
01_208_99_02_001.pdf,False,False,True,True,56352,47952,True,2
01_208_99_06_001.pdf,False,False,True,True,58188,56158,True,2
01_208_00_01_001.pdf,False,False,True,True,59964,53527,True,2
01_208_00_01_003.pdf,False,False,True,True,48533,49950,True,2
01_208_00_01_002.pdf,False,False,True,True,52822,53979,True,2
01_208_00_01_004.pdf,False,False,True,True,49912,50877,True,2
01_208_00_01_005.pdf,False,False,True,True,47111,50778,True,2
01_208_00_01_006.pdf,False,False,True,True,50184,53560,True,2
01_208_00_01_007.pdf,False,False,True,True,49378,52132,True,2
01_208_00_01_008.pdf,False,False,True,True,52322,53977,True,2
01_208_00_01_009.pdf,False,False,True,True,48920,50603,True,2
01_208_00_01_010.pdf,False,False,True,True,62607,53146,True,2
01_208_00_01_011.pdf,False,False,True,True,52248,54473,True,2
01_208_00_01_012.pdf,False,False,True,True,55516,51044,True,2
01_208_00_01_013.pdf,False,False,True,True,49449,51996,True,2
01_208_00_01_014.pdf,False,False,True,True,52525,53196,True,2
01_208_00_01_015.pdf,False,False,True,True,47348,49131,True,2
01_208_00_01_017.pdf,False,False,True,True,56602,51201,True,2
01_208_00_01_016.pdf,False,False,True,True,58743,52842,True,2
01_208_00_01_018.pdf,False,False,True,True,50963,51330,True,2
01_208_00_01_020.pdf,False,False,True,True,48181,49759,True,2
01_208_00_01_019.pdf,False,False,True,True,48531,51765,True,2
01_208_00_01_021.pdf,False,False,True,True,52263,51780,True,2
01_208_00_01_022.pdf,False,False,True,True,50049,49244,True,2
01_208_00_01_023.pdf,False,False,True,True,53187,51563,True,2
01_208_00_01_025.pdf,False,False,True,True,52930,52763,True,2
01_208_00_01_024.pdf,False,False,True,True,49787,51845,True,2
01_208_00_01_027.pdf,False,False,True,True,51457,51977,True,2
01_208_00_01_028.pdf,False,False,True,True,50687,53074,True,2
01_208_00_01_026.pdf,False,False,True,True,52132,52304,True,2
01_208_00_01_029.pdf,False,False,True,True,50611,51296,True,2
01_208_00_01_030.pdf,False,False,True,True,54449,52143,True,2
01_208_00_01_031.pdf,False,False,True,True,50939,50440,True,2
01_208_00_01_032.pdf,False,False,True,True,51554,53207,True,2
01_208_00_02_001.pdf,False,False,True,True,49650,51890,True,2
01_208_00_02_002.pdf,False,False,True,True,56260,52780,True,2
01_208_00_02_003.pdf,False,False,True,True,53378,56783,True,2
01_208_00_02_004.pdf,False,False,True,True,50499,53236,True,2
01_208_00_02_005.pdf,False,False,True,True,51100,52606,True,2
01_208_00_02_006.pdf,False,False,True,True,48809,52612,True,2
01_208_00_02_008.pdf,False,False,True,True,50107,52973,True,2
01_208_00_02_009.pdf,False,False,True,True,49624,52855,True,2
01_208_00_02_007.pdf,False,False,True,True,48077,51740,True,2
01_208_00_02_010.pdf,False,False,True,True,63451,55441,True,2
01_208_00_02_012.pdf,False,False,True,True,49209,51397,True,2
01_208_00_02_011.pdf,False,False,True,True,50756,54619,True,2
01_208_00_02_013.pdf,False,False,True,True,48764,52162,True,2
01_208_00_02_015.pdf,False,False,True,True,54295,57330,True,2
01_208_00_02_014.pdf,False,False,True,True,49702,52403,True,2
01_127_99_14_002.pdf,False,False,True,True,48175,48175,True,2
01_127_99_09_001.pdf,False,False,True,True,549759,46679,False,1
01_127_99_55_001.pdf,False,False,True,True,543803,47763,False,1
01_133_99_10_006.pdf,False,False,True,True,742048,49897,False,0
01_127_00_01_002.pdf,False,False,True,True,6583,52251,False,0
01_127_00_01_001.pdf,False,False,True,True,28784,55466,False,1
01_127_99_21_001.pdf,False,False,True,True,475149,48417,False,0
01_127_99_21_004.pdf,False,False,True,True,415161,49490,False,0
01_127_99_01_001.pdf,False,False,True,True,1269851,45888,False,1
01_127_99_21_003.pdf,False,False,True,True,536500,47713,False,0
01_127_00_01_003.pdf,False,False,True,True,47710,50913,True,2
01_127_00_01_005.pdf,False,False,True,True,47331,52437,True,2
01_127_99_21_005.pdf,False,False,True,True,573739,48672,False,0
01_127_00_01_004.pdf,False,False,True,True,47680,51558,True,2
01_127_00_01_007.pdf,False,False,True,True,47971,53912,True,2
01_127_00_01_006.pdf,False,False,True,True,47436,51358,True,2
01_127_00_01_008.pdf,False,False,True,True,49931,54615,True,2
01_127_00_01_009.pdf,False,False,True,True,48390,56455,True,2
01_127_00_01_010.pdf,False,False,True,True,48857,54076,True,2
01_127_00_01_011.pdf,False,False,True,True,6923,58407,False,0
01_127_00_01_014.pdf,False,False,True,True,49598,54239,True,2
01_127_00_01_013.pdf,False,False,True,True,47474,53187,True,2
01_127_00_01_012.pdf,False,False,True,True,46405,51288,True,2
01_127_00_01_015.pdf,False,False,True,True,49281,55592,True,2
01_127_00_01_016.pdf,False,False,True,True,46111,49684,True,2
01_127_00_01_018.pdf,False,False,True,True,25909,52834,False,1
01_127_00_01_019.pdf,False,False,True,True,28735,53598,False,1
01_127_00_01_017.pdf,False,False,True,True,50859,57168,True,2
01_127_00_01_021.pdf,False,False,True,True,28097,56158,False,1
01_127_00_01_020.pdf,False,False,True,True,49134,54574,True,2
01_127_00_01_022.pdf,False,False,True,True,48611,55028,True,2
01_127_00_01_024.pdf,False,False,True,True,28091,53905,False,1
01_127_00_01_023.pdf,False,False,True,True,47662,53790,True,2
01_127_00_01_025.pdf,False,False,True,True,48120,55652,True,2
01_127_00_01_026.pdf,False,False,True,True,49174,54642,True,2
01_127_00_01_027.pdf,False,False,True,True,48305,53911,True,2
01_192_99_15_001.pdf,False,False,True,True,477743,56383,False,0
01_192_99_15_002.pdf,False,False,True,True,461903,53912,False,0
01_192_99_15_005.pdf,False,False,True,True,381832,51877,False,0
01_192_99_15_004.pdf,False,False,True,True,425014,53216,False,0
01_192_99_02_002.pdf,False,False,True,True,561174,52302,False,1
01_192_99_02_003.pdf,False,False,True,True,581856,50707,False,1
01_192_99_15_003.pdf,False,False,True,True,633066,52419,False,1
01_192_99_02_004.pdf,False,False,True,True,555104,47594,False,1
01_192_99_02_005.pdf,False,False,True,True,547675,51074,False,0
01_192_99_02_001.pdf,False,False,True,True,836188,60209,False,1
01_192_99_02_006.pdf,False,False,True,True,350548,51517,False,0
01_192_99_12_009.pdf,False,False,True,True,66411,50063,True,2
01_192_99_02_007.pdf,False,False,True,True,367199,51600,False,0
01_192_99_12_010.pdf,False,False,True,True,83931,49068,True,2
01_192_00_01_022.pdf,False,False,True,True,59381,58646,True,2
01_192_99_02_008.pdf,False,False,True,True,386956,54256,False,0
01_192_99_02_009.pdf,False,False,True,True,402711,63706,False,0
01_192_99_12_011.pdf,False,False,True,True,68680,52699,True,2
01_192_00_01_023.pdf,False,False,True,True,71327,51819,True,2
01_192_00_01_024.pdf,False,False,True,True,71851,52998,True,2
01_293_00_00_001.pdf,False,False,True,True,46601,47041,True,2
01_192_00_01_040.pdf,False,False,True,True,63489,53104,True,2
01_293_00_00_003.pdf,False,False,True,True,46624,47401,True,2
01_293_00_00_002.pdf,False,False,True,True,48644,46030,True,2
01_058_01_02_002.pdf,False,False,True,True,68062,41062,True,1
01_058_01_02_014.pdf,False,False,True,True,68892,48614,False,1
01_097_00_00_012.pdf,False,False,True,True,64906,47104,False,1
01_039_99_25_001.pdf,False,False,True,True,673618,43963,False,1
01_080_02_01_001.pdf,False,False,True,True,55264,50962,True,2
01_039_00_00_002.pdf,False,False,True,True,46487,46408,True,2
01_039_99_20_001.pdf,False,False,True,True,451383,44704,False,0
01_262_99_40_002.pdf,False,False,True,True,72315,62672,False,1
01_229_99_18_001.pdf,False,False,True,True,51707,51707,True,2
01_229_99_13_001.pdf,False,False,True,True,485252,51327,False,0
01_229_99_36_001.pdf,False,False,True,True,52857,53362,True,2
01_223_99_08_001.pdf,False,False,True,True,46100,46100,True,2
01_253_99_14_001.pdf,False,False,True,True,46215,46215,True,2
01_253_99_14_002.pdf,False,False,True,True,48274,48274,True,2
01_253_99_01_002.pdf,False,False,True,True,420595,47394,False,0
01_253_99_09_001.pdf,False,False,True,True,284478,48372,False,0
01_229_99_06_001.pdf,False,False,True,True,801170,51715,False,1
01_253_99_09_002.pdf,False,False,True,True,359036,47134,False,0
01_229_99_06_002.pdf,False,False,True,True,804753,54882,False,0
01_154_99_50_001.pdf,False,False,True,True,59075,59075,True,2
01_154_99_05_001.pdf,False,False,True,True,663472,49158,False,0
01_253_99_09_003.pdf,False,False,True,True,995640,47041,False,1
01_055_99_01_001.pdf,False,False,True,True,496992,50500,False,0
01_055_99_01_002.pdf,False,False,True,True,480307,50495,False,0
01_055_99_01_003.pdf,False,False,True,True,518142,51129,False,0
01_055_99_01_004.pdf,False,False,True,True,505442,49868,False,0
01_055_99_01_005.pdf,False,False,True,True,470036,49265,False,0
01_055_99_01_006.pdf,False,False,True,True,469193,49995,False,0
01_055_99_01_007.pdf,False,False,True,True,489350,51947,False,0
01_055_99_05_001.pdf,False,False,True,True,48809,48809,True,2
01_013_02_01_009.pdf,False,False,True,True,69508,52777,False,1
01_013_01_01_002.pdf,False,False,True,True,69623,47114,False,1
01_013_01_01_012.pdf,False,False,True,True,50228,49184,True,2
01_013_01_01_011.pdf,False,False,True,True,70773,48284,False,1
01_013_01_01_013.pdf,False,False,True,True,70418,49816,False,1
01_013_01_02_013.pdf,False,False,True,True,69949,51668,False,1
01_217_99_01_002.pdf,False,False,True,True,48251,48251,True,2
01_217_99_01_001.pdf,False,False,True,True,499124,46902,False,1
01_160_98_01_001.pdf,False,False,True,True,54503,48423,True,2
01_160_99_07_001.pdf,False,False,True,True,79110,63898,True,2
01_160_00_00_001.pdf,False,False,True,True,64558,49137,True,2
01_160_00_00_002.pdf,False,False,True,True,65833,49724,True,2
01_160_00_00_003.pdf,False,False,True,True,68209,59340,True,2
01_160_00_00_004.pdf,False,False,True,True,62723,49366,True,2
01_160_00_00_005.pdf,False,False,True,True,63497,49477,True,2
01_160_00_00_006.pdf,False,False,True,True,53213,49554,True,2
01_055_99_09_001.pdf,False,False,True,True,4551115,50793,False,1
01_055_99_09_003.pdf,False,False,True,True,4691772,48282,False,1
01_055_99_09_002.pdf,False,False,True,True,4252510,49534,False,1
01_160_00_00_007.pdf,False,False,True,True,53580,50500,True,2
01_160_00_00_008.pdf,False,False,True,True,51436,50945,True,2
01_055_99_09_004.pdf,False,False,True,True,4768895,53830,False,1
01_160_00_00_009.pdf,False,False,True,True,63706,49963,True,2
01_160_00_00_010.pdf,False,False,True,True,62677,49067,True,2
01_160_00_00_011.pdf,False,False,True,True,80583,74313,True,2
01_160_00_00_014.pdf,False,False,True,True,55803,52174,True,2
01_160_00_00_013.pdf,False,False,True,True,52570,51836,True,2
01_160_00_00_012.pdf,False,False,True,True,61680,48456,True,2
01_160_00_00_015.pdf,False,False,True,True,63633,51459,True,2
01_160_00_00_016.pdf,False,False,True,True,61433,48438,True,2
01_160_00_00_018.pdf,False,False,True,True,54308,50337,True,2
01_160_00_00_017.pdf,False,False,True,True,64590,51489,True,2
01_160_00_00_021.pdf,False,False,True,True,60288,58576,True,2
01_160_00_00_019.pdf,False,False,True,True,62690,52587,True,2
01_160_00_00_022.pdf,False,False,True,True,62407,49395,True,2
01_160_00_00_020.pdf,False,False,True,True,63729,49765,True,2
01_160_00_00_024.pdf,False,False,True,True,54598,51835,True,2
01_160_00_00_023.pdf,False,False,True,True,65059,51181,True,2
01_160_00_00_025.pdf,False,False,True,True,53216,50881,True,2
01_160_00_00_028.pdf,False,False,True,True,53177,48954,True,2
01_160_00_00_026.pdf,False,False,True,True,65064,51244,True,2
01_160_00_00_029.pdf,False,False,True,True,73123,61179,True,2
01_160_00_00_027.pdf,False,False,True,True,64659,52122,True,2
01_160_00_00_030.pdf,False,False,True,True,62175,52101,True,2
01_160_00_00_031.pdf,False,False,True,True,63318,50342,True,2
01_160_00_00_032.pdf,False,False,True,True,65693,52432,True,2
01_022_99_70_001.pdf,False,False,True,True,289618,48720,False,0
01_214_99_B2_001.pdf,False,False,True,True,560440,53208,False,0
01_022_99_01_002.pdf,False,False,True,True,532024,52563,False,0
01_214_99_B2_002.pdf,False,False,True,True,488247,53458,False,0
01_214_99_B2_004.pdf,False,False,True,True,579923,51480,False,0
01_214_99_B2_003.pdf,False,False,True,True,576605,51222,False,0
01_022_99_01_001.pdf,False,False,True,True,920715,51041,False,1
01_022_99_01_003.pdf,False,False,True,True,865153,52122,False,1
01_214_99_B2_007.pdf,False,False,True,True,552333,53156,False,0
01_214_99_B2_008.pdf,False,False,True,True,554722,53155,False,0
01_214_99_B2_005.pdf,False,False,True,True,911929,52544,False,1
01_214_99_B2_010.pdf,False,False,True,True,571450,51378,False,0
01_214_03_01_025.pdf,False,False,True,True,66064,48608,False,1
01_214_99_B2_009.pdf,False,False,True,True,557923,55553,False,0
01_214_99_B2_006.pdf,False,False,True,True,943915,53612,False,1
01_214_99_B2_011.pdf,False,False,True,True,900847,51142,False,1
01_265_99_17_001.pdf,False,False,True,True,433396,53037,False,0
01_265_99_05_001.pdf,False,False,True,True,418145,48281,False,0
01_265_99_09_001.pdf,False,False,True,True,418510,51096,False,0
01_265_99_09_002.pdf,False,False,True,True,387638,50188,False,0
01_265_99_01_002.pdf,False,False,True,True,604331,51204,False,0
01_265_99_05_002.pdf,False,False,True,True,991020,50851,False,1
01_265_99_13_001.pdf,False,False,True,True,538321,51296,False,0
01_148_99_01_002.pdf,False,False,True,True,385232,52331,False,0
01_148_99_01_003.pdf,False,False,True,True,48785,48785,True,2
01_148_99_01_001.pdf,False,False,True,True,510993,48611,False,1
01_265_99_13_002.pdf,False,False,True,True,1090810,55803,False,0
01_148_99_13_001.pdf,False,False,True,True,528665,48447,False,0
01_202_00_00_011.pdf,False,False,True,True,67802,46487,False,1
01_148_99_05_002.pdf,False,False,True,True,805675,48168,False,0
01_148_99_13_002.pdf,False,False,True,True,522916,48090,False,0
01_148_99_04_001.pdf,False,False,True,True,295836,49607,False,0
01_202_00_00_018.pdf,False,False,True,True,67858,48363,False,1
01_202_00_00_021.pdf,False,False,True,True,67954,48142,False,1
01_265_99_15_001.pdf,False,False,True,True,2297918,52921,True,2
01_103_03_02_001.pdf,False,False,True,True,51825,49900,False,1
01_265_99_15_002.pdf,False,False,True,True,2154491,52998,False,1
01_061_99_05_004.pdf,False,False,True,True,387586,47494,False,0
01_295_01_02_006.pdf,False,False,True,True,49877,49634,True,2
01_295_02_02_005.pdf,False,False,True,True,66539,48442,False,1
01_295_01_02_013.pdf,False,False,True,True,69113,46818,False,1
01_232_99_15_001.pdf,False,False,True,True,489037,55209,False,0
01_232_99_15_003.pdf,False,False,True,True,482053,54689,False,0
01_295_01_06_005.pdf,False,False,True,True,49509,48684,True,2
01_064_99_29_001.pdf,False,False,True,True,48454,48638,True,2
01_064_99_29_004.pdf,False,False,True,True,49830,32669,True,2
01_064_99_29_002.pdf,False,False,True,True,45638,49323,True,2
01_064_99_05_004.pdf,False,False,True,True,47484,47484,True,2
01_064_99_29_003.pdf,False,False,True,True,47856,49149,True,2
01_064_99_05_003.pdf,False,False,True,True,58009,58009,True,2
01_064_99_05_007.pdf,False,False,True,True,48257,48257,True,2
01_064_99_05_006.pdf,False,False,True,True,50899,50899,True,2
01_064_99_05_008.pdf,False,False,True,True,49769,49769,True,2
01_064_99_05_009.pdf,False,False,True,True,51002,51002,True,2
01_064_99_05_014.pdf,False,False,True,True,48514,48514,True,2
01_064_99_05_016.pdf,False,False,True,True,48884,48884,True,2
01_064_99_02_001.pdf,False,False,True,True,47828,47911,True,2
01_064_99_13_006.pdf,False,False,True,True,65317,56777,False,0
01_064_99_02_002.pdf,False,False,True,True,48246,48533,True,2
01_064_99_01_006.pdf,False,False,True,True,68130,46124,False,1
01_181_00_00_002.pdf,False,False,True,True,44790,44790,True,2
01_193_99_01_003.pdf,False,False,True,True,373052,50036,False,0
01_193_99_01_001.pdf,False,False,True,True,693182,50045,False,0
01_193_99_01_004.pdf,False,False,True,True,408470,50073,False,0
01_193_99_01_002.pdf,False,False,True,True,707391,54918,False,0
01_193_99_01_005.pdf,False,False,True,True,620000,50935,False,0
01_193_99_03_001.pdf,False,False,True,True,686803,48397,False,0
01_193_99_05_001.pdf,False,False,True,True,635139,53250,False,0
01_190_99_07_001.pdf,False,False,True,True,45500,45500,True,2
01_218_03_03_015.pdf,False,False,True,True,69390,50542,False,1
01_190_99_07_002.pdf,False,False,True,True,49522,49522,True,2
01_218_01_02_023.pdf,False,False,True,True,71168,51884,False,1
01_190_99_07_004.pdf,False,False,True,True,44754,44754,True,2
01_190_99_07_003.pdf,False,False,True,True,45685,45685,True,2
01_237_02_01_016.pdf,False,False,True,True,54383,37441,True,2
01_237_02_02_011.pdf,False,False,True,True,53868,32323,True,2
01_237_99_25_001.pdf,False,False,True,True,54818,34562,True,2
01_193_99_05_002.pdf,False,False,True,True,1237843,52246,False,0
01_237_99_25_007.pdf,False,False,True,True,63658,34101,True,2
01_193_00_00_001.pdf,False,False,True,True,933210,50664,False,0
01_237_99_25_008.pdf,False,False,True,True,61902,33866,True,2
01_237_99_04_003.pdf,False,False,True,True,60471,34033,True,2
01_237_99_05_001.pdf,False,False,True,True,57505,32143,True,2
01_237_99_10_004.pdf,False,False,True,True,56974,34746,True,2
01_237_99_32_003.pdf,False,False,True,True,60772,33350,True,2
01_237_99_32_001.pdf,False,False,True,True,63521,34904,True,2
01_206_99_26_003.pdf,False,False,True,True,64598,50753,False,3
01_178_02_02_015.pdf,False,False,True,True,70337,48512,False,1
01_117_99_60_001.pdf,False,False,True,True,54479,57264,True,2
01_117_99_60_002.pdf,False,False,True,True,53759,60464,True,2
01_088_99_17_001.pdf,False,False,True,True,53463,49880,True,2
01_088_99_06_002.pdf,False,False,True,True,50942,49898,True,2
01_088_99_17_002.pdf,False,False,True,True,53793,52655,True,2
01_088_99_17_003.pdf,False,False,True,True,50225,49374,True,2
01_088_99_05_001.pdf,False,False,True,True,51127,50039,True,2
01_088_99_05_003.pdf,False,False,True,True,50837,51367,True,2
01_088_99_05_004.pdf,False,False,True,True,51472,49724,True,2
01_049_05_02_009.pdf,False,False,True,True,51830,51189,True,2
01_049_08_04_008.pdf,False,False,True,True,70550,51995,False,1
01_049_04_05_001.pdf,False,False,True,True,638395,51172,False,0
